callsign,affiliation,date,weekday,ideology,national_politics,local_politics,sinclair2017,post,month
WNCT,CBS,2017-06-12,Mon,0.060964726179984385,0.1589662797752809,0.08352087550561799,0,0,Jun
WYDO,FOX,2017-06-12,Mon,0.039084714677135965,0.13141345166666665,0.09745156166666666,1,0,Jun
KAEF,ABC,2017-06-13,Tue,0.024158026274250597,0.1796344223943662,0.2340424309859155,1,0,Jun
KBVU,FOX,2017-06-13,Tue,0.008935777611458442,0.18554995583333334,0.24452481416666666,1,0,Jun
KBZK,CBS,2017-06-13,Tue,0.1287012167072806,0.3063901805479452,0.07628497849315069,0,0,Jun
KCVU,FOX,2017-06-13,Tue,0.11382034022830685,0.12379079545454545,0.17834800090909092,1,0,Jun
KECI,NBC,2017-06-13,Tue,0.11452166518619332,0.28334467906666666,0.092564972,1,0,Jun
KHSL,CBS,2017-06-13,Tue,0.08206720735545325,0.2741229522535211,0.24796971408450705,0,0,Jun
KNVN,NBC,2017-06-13,Tue,0.12004758548644423,0.26077729957894735,0.2529414981052632,0,0,Jun
KPAX,CBS,2017-06-13,Tue,0.09842004848272326,0.20846280783333332,0.17081097966666667,0,0,Jun
KRCR,ABC,2017-06-13,Tue,0.018666650542352083,0.20641916817204303,0.23168848913978496,1,0,Jun
KTMF,ABC,2017-06-13,Tue,0.2325907084763198,0.10085823249999999,0.14413448625,0,0,Jun
KTVM,NBC,2017-06-13,Tue,0.10937018759336473,0.2751350981944444,0.09500893819444445,1,0,Jun
KWYB,ABC,2017-06-13,Tue,0.23251465039993952,0.09253740166666666,0.14578557916666668,0,0,Jun
WCTI,ABC,2017-06-13,Tue,0.07085711076812272,0.2184644452688172,0.13323917086021506,1,0,Jun
WCYB,NBC,2017-06-13,Tue,0.12151213072968634,0.22504559947368422,0.1412448614736842,1,0,Jun
WEMT,FOX,2017-06-13,Tue,0.234812102389458,0.14853018636363638,0.1547132218181818,1,0,Jun
WITN,NBC,2017-06-13,Tue,0.12055906158581853,0.16633866157894736,0.1413837110526316,0,0,Jun
WJHL,CBS,2017-06-13,Tue,0.08860630064204653,0.18469226158878502,0.18328464570093456,0,0,Jun
WNCT,CBS,2017-06-13,Tue,0.13575258254933906,0.23038164258426966,0.14094102764044944,0,0,Jun
WYDO,FOX,2017-06-13,Tue,0.09490642292463274,0.1820800759574468,0.17955973574468087,1,0,Jun
KAEF,ABC,2017-06-14,Wed,0.12299888772450336,0.18242915342857144,0.09676519700000001,1,0,Jun
KBVU,FOX,2017-06-14,Wed,0.1029345131949957,0.0815979309090909,0.3109697763636364,1,0,Jun
KBZK,CBS,2017-06-14,Wed,0.10163851140867806,0.2441109075,0.05719640632352941,0,0,Jun
KCVU,FOX,2017-06-14,Wed,NA,0.09541614999999999,0.2939668818181818,1,0,Jun
KECI,NBC,2017-06-14,Wed,0.043101270731147286,0.1699811995180723,0.10466932385542169,1,0,Jun
KHSL,CBS,2017-06-14,Wed,-0.0595639132614232,0.140579815,0.19930626484848485,0,0,Jun
KNVN,NBC,2017-06-14,Wed,0.011841659251827353,0.13671484733333333,0.20997684622222224,0,0,Jun
KPAX,CBS,2017-06-14,Wed,0.12642944397364586,0.20459882630769233,0.1344044496923077,0,0,Jun
KRBC,NBC,2017-06-14,Wed,NA,0.0437513135483871,0.17077412870967743,0,0,Jun
KRCR,ABC,2017-06-14,Wed,0.19625562094468482,0.1748249429473684,0.09630318789473684,1,0,Jun
KTAB,CBS,2017-06-14,Wed,-0.05332579935237174,0.07862446854166667,0.0745207825,0,0,Jun
KTMF,ABC,2017-06-14,Wed,NA,0.1151271025,0.21192314208333335,0,0,Jun
KTVM,NBC,2017-06-14,Wed,0.05164844426269331,0.17254619518518519,0.12842229938271604,1,0,Jun
KTXS,ABC,2017-06-14,Wed,0.10474452526570711,0.09256346083333333,0.13160912194444443,1,0,Jun
KWYB,ABC,2017-06-14,Wed,NA,0.10589839833333335,0.20655969041666666,0,0,Jun
KWYB,ABC,2017-06-14,Wed,NA,0.21985215083333334,0.017264025,0,0,Jun
KXVA,FOX,2017-06-14,Wed,NA,0.0054579,0.0036385999999999996,0,0,Jun
WCTI,ABC,2017-06-14,Wed,0.09557235527181131,0.16242936797872343,0.11106403489361702,1,0,Jun
WCYB,NBC,2017-06-14,Wed,0.10087786655987126,0.19320224819148937,0.17089441978723402,1,0,Jun
WEMT,FOX,2017-06-14,Wed,0.17805565290401934,0.081941882272727265,0.17932254454545454,1,0,Jun
WITN,NBC,2017-06-14,Wed,-0.01949402540765022,0.11808910835616437,0.11591196931506849,0,0,Jun
WJHL,CBS,2017-06-14,Wed,0.059287256888507535,0.19035377571428574,0.14272193028571428,0,0,Jun
WNCT,CBS,2017-06-14,Wed,0.12522277793154699,0.18597072413043478,0.1528077160869565,0,0,Jun
WYDO,FOX,2017-06-14,Wed,-0.23392275994297146,0.09293385729166667,0.143163976875,1,0,Jun
KAEF,ABC,2017-06-15,Thu,0.07778994049219191,0.11390371898550725,0.20340845463768115,1,0,Jun
KBVU,FOX,2017-06-15,Thu,NA,0.04689290166666667,0.22330071083333336,1,0,Jun
KBZK,CBS,2017-06-15,Thu,0.04237290343587319,0.2354890788888889,0.1126918011111111,0,0,Jun
KCVU,FOX,2017-06-15,Thu,NA,0.1286041609090909,0.13936221,1,0,Jun
KECI,NBC,2017-06-15,Thu,0.022933143959304843,0.2287732383333333,0.1133741307142857,1,0,Jun
KHSL,CBS,2017-06-15,Thu,0.19187097383908375,0.17287805455882352,0.22817157102941177,0,0,Jun
KNVN,NBC,2017-06-15,Thu,0.13033275914030992,0.18570265,0.23017626644444444,0,0,Jun
KPAX,CBS,2017-06-15,Thu,0.07634832292890174,0.1667906938235294,0.1594811725,0,0,Jun
KRBC,NBC,2017-06-15,Thu,-0.05040154812563208,0.09192031466666667,0.14385749150000002,0,0,Jun
KRCR,ABC,2017-06-15,Thu,0.09111676917628282,0.12801208839506173,0.1846902924691358,1,0,Jun
KTAB,CBS,2017-06-15,Thu,0.06360119043866311,0.03888929551282052,0.1544210762820513,0,0,Jun
KTMF,ABC,2017-06-15,Thu,NA,0.10097730347826088,0.1626668834782609,0,0,Jun
KTVM,NBC,2017-06-15,Thu,0.047613800375963924,0.22074509646341464,0.07945623158536586,1,0,Jun
KTXS,ABC,2017-06-15,Thu,0.040174267640867733,0.09898982041095891,0.1122000097260274,1,0,Jun
KWYB,ABC,2017-06-15,Thu,NA,0.09085454434782608,0.16549096826086956,0,0,Jun
KXVA,FOX,2017-06-15,Thu,NA,0.008091317083333334,0.034856310833333334,0,0,Jun
WCTI,ABC,2017-06-15,Thu,0.1284527659175241,0.16791385436170214,0.10708234085106383,1,0,Jun
WCYB,NBC,2017-06-15,Thu,0.09009690431475448,0.15497415204301077,0.11960860924731183,1,0,Jun
WEMT,FOX,2017-06-15,Thu,NA,0.05327238043478261,0.16391074,1,0,Jun
WITN,NBC,2017-06-15,Thu,0.10274117243362427,0.17045547891891893,0.12693291283783784,0,0,Jun
WJHL,CBS,2017-06-15,Thu,0.07388461552436765,0.10496354192307694,0.14062508278846156,0,0,Jun
WNCT,CBS,2017-06-15,Thu,0.20577399507919286,0.12514196505617978,0.1470777420224719,0,0,Jun
WYDO,FOX,2017-06-15,Thu,0.10047720131120669,0.11704447741666667,0.13125235658333334,1,0,Jun
KAEF,ABC,2017-06-16,Fri,NA,0.10922610414285715,0.17632318571428574,1,0,Jun
KBVU,FOX,2017-06-16,Fri,NA,0.006679227499999999,0.1858312325,1,0,Jun
KBZK,CBS,2017-06-16,Fri,0.10576032101502383,0.2381010106060606,0.06891388257575758,0,0,Jun
KCVU,FOX,2017-06-16,Fri,NA,0.06710232000000001,0.31566641333333334,1,0,Jun
KECI,NBC,2017-06-16,Fri,0.10977960178483198,0.16250228421686747,0.10063739060240964,1,0,Jun
KHSL,CBS,2017-06-16,Fri,0.08576682605109487,0.17388240582089554,0.22147929343283584,0,0,Jun
KNVN,NBC,2017-06-16,Fri,0.09771926427980761,0.16460562318681318,0.22613551230769233,0,0,Jun
KPAX,CBS,2017-06-16,Fri,0.11802575348757034,0.17552880015384617,0.1503790373846154,0,0,Jun
KRBC,NBC,2017-06-16,Fri,0.01296256885644324,0.09780201,0.17321431864406778,0,0,Jun
KRCR,ABC,2017-06-16,Fri,0.09635627103782694,0.14581214554347827,0.18989407445652176,1,0,Jun
KTAB,CBS,2017-06-16,Fri,-0.03250997038155896,0.0890767034883721,0.10438583162790696,0,0,Jun
KTMF,ABC,2017-06-16,Fri,0.03467951817589211,0.253094171875,0.146496614375,0,0,Jun
KTVM,NBC,2017-06-16,Fri,0.14085246072623847,0.18401848207317073,0.10760073646341464,1,0,Jun
KTXS,ABC,2017-06-16,Fri,0.05842338300895777,0.11779093614285714,0.09990604928571428,1,0,Jun
KWYB,ABC,2017-06-16,Fri,0.034307021756750024,0.24845913062499997,0.14400336687499998,0,0,Jun
KXVA,FOX,2017-06-16,Fri,NA,0.008079934,0.0412480588,0,0,Jun
WCTI,ABC,2017-06-16,Fri,0.11332902542949445,0.17818178989361702,0.08596047187234043,1,0,Jun
WCYB,NBC,2017-06-16,Fri,0.16317360351378501,0.12925749681318682,0.16183794032967033,1,0,Jun
WEMT,FOX,2017-06-16,Fri,NA,0.08317623208333333,0.17233779916666667,1,0,Jun
WITN,NBC,2017-06-16,Fri,0.15266889372508585,0.160068268625,0.118597372125,0,0,Jun
WJHL,CBS,2017-06-16,Fri,0.14258788438194625,0.10302797038834952,0.2600451165048544,0,0,Jun
WNCT,CBS,2017-06-16,Fri,0.0476796061820932,0.17167305441860467,0.13816756023255816,0,0,Jun
WYDO,FOX,2017-06-16,Fri,0.12302727294651868,0.13212185229166667,0.08698111687500001,1,0,Jun
KAEF,ABC,2017-06-19,Mon,0.77780709435833,0.08227834757142857,0.17850515542857145,1,0,Jun
KBVU,FOX,2017-06-19,Mon,NA,0.031707640833333335,0.2807618083333333,1,0,Jun
KBZK,CBS,2017-06-19,Mon,0.09757215766317506,0.174464069,0.09376797514285713,0,0,Jun
KCVU,FOX,2017-06-19,Mon,NA,0.17488379083333333,0.1722538325,1,0,Jun
KECI,NBC,2017-06-19,Mon,0.0833982532182451,0.16331536788235296,0.1433437771764706,1,0,Jun
KHSL,CBS,2017-06-19,Mon,0.11050560648249234,0.1413818615942029,0.23366150942028985,0,0,Jun
KNVN,NBC,2017-06-19,Mon,0.1123733590396399,0.14485266706521738,0.23629435967391305,0,0,Jun
KPAX,CBS,2017-06-19,Mon,0.1389304504731738,0.12726969075757577,0.14214168606060607,0,0,Jun
KRBC,NBC,2017-06-19,Mon,0.02745630745480174,0.11596086655737706,0.11260338295081967,0,0,Jun
KRCR,ABC,2017-06-19,Mon,0.21178330358239716,0.1419013694623656,0.16932798139784946,1,0,Jun
KTAB,CBS,2017-06-19,Mon,0.09425153393190061,0.06486956194805195,0.10139779506493507,0,0,Jun
KTMF,ABC,2017-06-19,Mon,0.16251536683288406,0.08705655458333333,0.11613291916666667,0,0,Jun
KTVM,NBC,2017-06-19,Mon,0.1081782829492078,0.17108988530120484,0.1419930660240964,1,0,Jun
KTXS,ABC,2017-06-19,Mon,0.006669241861172166,0.12048239071428571,0.12296810142857142,1,0,Jun
KWYB,ABC,2017-06-19,Mon,0.16176445531174688,0.08731206791666668,0.11595362249999999,0,0,Jun
KXVA,FOX,2017-06-19,Mon,NA,0.02626188923076923,0.13285402384615386,0,0,Jun
WCTI,ABC,2017-06-19,Mon,-0.0819525640191588,0.15541639536842106,0.05582034105263158,1,0,Jun
WCYB,NBC,2017-06-19,Mon,0.17270856057872447,0.15412980936170212,0.10997323925531916,1,0,Jun
WEMT,FOX,2017-06-19,Mon,0.24815847627317555,0.14531216727272728,0.16353076954545454,1,0,Jun
WITN,NBC,2017-06-19,Mon,0.051839615922441136,0.14948639876543213,0.09916678012345681,0,0,Jun
WJHL,CBS,2017-06-19,Mon,0.17154626354574035,0.07725178148148149,0.17096888685185185,0,0,Jun
WNCT,CBS,2017-06-19,Mon,0.11277452773137374,0.11919315892857144,0.10933285666666667,0,0,Jun
WYDO,FOX,2017-06-19,Mon,NA,0.11511277808510638,0.10691588702127658,1,0,Jun
KAEF,ABC,2017-06-20,Tue,0.11463715280367544,0.13129533411764704,0.16259325411764705,1,0,Jun
KBVU,FOX,2017-06-20,Tue,NA,0.022936574,0.267610985,1,0,Jun
KBZK,CBS,2017-06-20,Tue,0.021121033093733938,0.21431596540540543,0.11099930959459459,0,0,Jun
KCVU,FOX,2017-06-20,Tue,NA,0.016983651666666665,0.26113718,1,0,Jun
KECI,NBC,2017-06-20,Tue,0.20702603967974711,0.1876128621518987,0.15012343025316455,1,0,Jun
KHSL,CBS,2017-06-20,Tue,0.04738069426141843,0.16641288647058822,0.22344503852941178,0,0,Jun
KNVN,NBC,2017-06-20,Tue,0.08626372525325757,0.1718817804347826,0.21492079076086956,0,0,Jun
KPAX,CBS,2017-06-20,Tue,0.04963868611255427,0.15669666529411763,0.1691964080882353,0,0,Jun
KRBC,NBC,2017-06-20,Tue,0.01848303941338304,0.10299186220338982,0.08317784355932203,0,0,Jun
KRCR,ABC,2017-06-20,Tue,0.09476163609194116,0.1604981824175824,0.1564262897802198,1,0,Jun
KTAB,CBS,2017-06-20,Tue,NA,0.0525839137804878,0.1016321893902439,0,0,Jun
KTMF,ABC,2017-06-20,Tue,NA,0.0854821047826087,0.12087837695652175,0,0,Jun
KTVM,NBC,2017-06-20,Tue,0.2019460770976295,0.17781428271604938,0.14608686432098766,1,0,Jun
KTXS,ABC,2017-06-20,Tue,0.05414742318957596,0.12208506391304348,0.11789402724637682,1,0,Jun
KWYB,ABC,2017-06-20,Tue,NA,0.06471172652173912,0.13154482130434783,0,0,Jun
KXVA,FOX,2017-06-20,Tue,NA,0.02025930888888889,0.09388141,0,0,Jun
WCTI,ABC,2017-06-20,Tue,0.09675068461320921,0.18999747578947368,0.06446313915789474,1,0,Jun
WCYB,NBC,2017-06-20,Tue,0.1855012157265485,0.16771441357894737,0.1814806632631579,1,0,Jun
WEMT,FOX,2017-06-20,Tue,0.26788629910645023,0.13372388625,0.15050454,1,0,Jun
WITN,NBC,2017-06-20,Tue,0.16046175522245706,0.11347927817073172,0.1133343737804878,0,0,Jun
WJHL,CBS,2017-06-20,Tue,0.051233972250633274,0.14961112476190475,0.1730172896190476,0,0,Jun
WNCT,CBS,2017-06-20,Tue,0.15569829328269585,0.17371872833333335,0.1078897236904762,0,0,Jun
WYDO,FOX,2017-06-20,Tue,0.058970274403468845,0.15489506083333332,0.09431495125,1,0,Jun
KAEF,ABC,2017-06-21,Wed,-0.3151203119761636,0.1299206571014493,0.1921889043478261,1,0,Jun
KBVU,FOX,2017-06-21,Wed,NA,0.07351607636363637,0.2414001590909091,1,0,Jun
KBZK,CBS,2017-06-21,Wed,0.0473035839478855,0.21366424684931506,0.0833609684931507,0,0,Jun
KCVU,FOX,2017-06-21,Wed,NA,0.05419114181818181,0.25537020363636365,1,0,Jun
KECI,NBC,2017-06-21,Wed,0.028811317720674797,0.17784882146341463,0.13642363585365852,1,0,Jun
KHSL,CBS,2017-06-21,Wed,0.006196375906461686,0.09526530130434784,0.2632363171014493,0,0,Jun
KNVN,NBC,2017-06-21,Wed,0.09839853239216119,0.11212480010752689,0.2600207965591398,0,0,Jun
KPAX,CBS,2017-06-21,Wed,0.22747432598711448,0.23824914754385967,0.13790910263157893,0,0,Jun
KRBC,NBC,2017-06-21,Wed,0.007591136919906174,0.046228197166666665,0.18074599866666666,0,0,Jun
KRCR,ABC,2017-06-21,Wed,NA,0.12386302870967741,0.18143079666666667,1,0,Jun
KTAB,CBS,2017-06-21,Wed,NA,0.059467325125,0.17166646400000002,0,0,Jun
KTMF,ABC,2017-06-21,Wed,0.025089867306053507,0.14674939304347825,0.20126125608695652,0,0,Jun
KTVM,NBC,2017-06-21,Wed,0.07756526479113772,0.18905592691358025,0.1548550025925926,1,0,Jun
KTXS,ABC,2017-06-21,Wed,0.07019116729256224,0.09272980264705882,0.11527563955882353,1,0,Jun
KWYB,ABC,2017-06-21,Wed,0.00904120154818311,0.1511753008695652,0.19310222130434784,0,0,Jun
KXVA,FOX,2017-06-21,Wed,NA,0.014678284,0.07892191800000001,0,0,Jun
WCTI,ABC,2017-06-21,Wed,0.14851216219075472,0.14147216814736843,0.08599850402105264,1,0,Jun
WCYB,NBC,2017-06-21,Wed,0.10457237134160106,0.15199263934065935,0.1780381920879121,1,0,Jun
WEMT,FOX,2017-06-21,Wed,NA,0.07490447217391304,0.26844434260869565,1,0,Jun
WITN,NBC,2017-06-21,Wed,0.04540938332043858,0.12728151172839505,0.1128818761728395,0,0,Jun
WJHL,CBS,2017-06-21,Wed,0.1427969145494069,0.09473454895238095,0.188013294,0,0,Jun
WNCT,CBS,2017-06-21,Wed,0.07094798294661463,0.18695617945054943,0.10986858681318681,0,0,Jun
WYDO,FOX,2017-06-21,Wed,0.109878957938396,0.13222694166666665,0.10272837125,1,0,Jun
KAEF,ABC,2017-06-22,Thu,0.08728626748754516,0.10376359309859154,0.18881191464788732,1,0,Jun
KBVU,FOX,2017-06-22,Thu,NA,0.1246371209090909,0.15663443272727273,1,0,Jun
KBZK,CBS,2017-06-22,Thu,0.10803131501919135,0.2033397478787879,0.09892442545454547,0,0,Jun
KCVU,FOX,2017-06-22,Thu,-0.4136893297128119,0.15843086916666665,0.17245720250000002,1,0,Jun
KECI,NBC,2017-06-22,Thu,0.037915459534822143,0.13934378542168674,0.11819082361445783,1,0,Jun
KHSL,CBS,2017-06-22,Thu,0.07506605603381289,0.10538439179104478,0.22204816223880597,0,0,Jun
KNVN,NBC,2017-06-22,Thu,0.04927945731808451,0.10530090272727273,0.23428050045454546,0,0,Jun
KPAX,CBS,2017-06-22,Thu,0.15840526800830895,0.232954702238806,0.11991666641791045,0,0,Jun
KRBC,NBC,2017-06-22,Thu,-0.05951635006582323,0.05921713868852459,0.19565081901639345,0,0,Jun
KRCR,ABC,2017-06-22,Thu,-0.011903626765134132,0.1546060522580645,0.19252818236559138,1,0,Jun
KTAB,CBS,2017-06-22,Thu,NA,0.04010592205128205,0.21095412089743587,0,0,Jun
KTMF,ABC,2017-06-22,Thu,-0.009466164901395896,0.10514931458333333,0.24344432,0,0,Jun
KTVM,NBC,2017-06-22,Thu,0.040679174139361236,0.14650935833333334,0.11777776083333333,1,0,Jun
KTXS,ABC,2017-06-22,Thu,0.007661989543332855,0.09832250913043478,0.12347441492753622,1,0,Jun
KWYB,ABC,2017-06-22,Thu,-0.005067354748775161,0.10595542291666668,0.21497924333333332,0,0,Jun
KXVA,FOX,2017-06-22,Thu,NA,0.01343485625,0.083245239375,0,0,Jun
WCTI,ABC,2017-06-22,Thu,-0.04921317855635584,0.12377587250000001,0.11958221937499999,1,0,Jun
WCYB,NBC,2017-06-22,Thu,0.06208228133068373,0.11603813021739129,0.17485543326086955,1,0,Jun
WEMT,FOX,2017-06-22,Thu,0.1298098512237158,0.14086575954545455,0.13679883590909092,1,0,Jun
WITN,NBC,2017-06-22,Thu,0.007588380897320035,0.1392080638271605,0.10295296049382716,0,0,Jun
WJHL,CBS,2017-06-22,Thu,0.12277350241265646,0.1297282823076923,0.1803598660576923,0,0,Jun
WNCT,CBS,2017-06-22,Thu,0.058728945796185955,0.14080068860215056,0.10285291279569893,0,0,Jun
WYDO,FOX,2017-06-22,Thu,0.1566312676570275,0.09896095173913044,0.13205317304347824,1,0,Jun
KAEF,ABC,2017-06-23,Fri,-0.02865596557534945,0.12926001042857144,0.2732788602857143,1,0,Jun
KBVU,FOX,2017-06-23,Fri,NA,0.07303975416666666,0.26640305333333336,1,0,Jun
KBZK,CBS,2017-06-23,Fri,0.18294168217343024,0.22962694235294118,0.1092989607352941,0,0,Jun
KCVU,FOX,2017-06-23,Fri,0.1631209341824288,0.2336321009090909,0.22212893454545457,1,0,Jun
KECI,NBC,2017-06-23,Fri,0.12488886617019641,0.14648889173333332,0.11638276906666666,1,0,Jun
KHSL,CBS,2017-06-23,Fri,0.23895905010317772,0.14833679742857142,0.24733009371428571,0,0,Jun
KNVN,NBC,2017-06-23,Fri,0.19950755325042518,0.1468385874468085,0.2457338235106383,0,0,Jun
KPAX,CBS,2017-06-23,Fri,0.18181079879232992,0.24786782000000002,0.16686775770491802,0,0,Jun
KRBC,NBC,2017-06-23,Fri,0.09211283952852402,0.08328039833333334,0.17240257766666667,0,0,Jun
KRCR,ABC,2017-06-23,Fri,0.0759807289037104,0.20428803351648353,0.2497721920879121,1,0,Jun
KTAB,CBS,2017-06-23,Fri,0.1814589226635621,0.0550994323076923,0.1367837421794872,0,0,Jun
KTMF,ABC,2017-06-23,Fri,0.15344955805220595,0.10923852555555556,0.14943021944444446,0,0,Jun
KTVM,NBC,2017-06-23,Fri,0.12694532549123083,0.14539975325,0.127054040125,1,0,Jun
KTXS,ABC,2017-06-23,Fri,0.05686903379006485,0.09452447492753623,0.12197926971014494,1,0,Jun
KWYB,ABC,2017-06-23,Fri,0.15960893937410264,0.11179022789473686,0.15087860105263157,0,0,Jun
KXVA,FOX,2017-06-23,Fri,NA,0.007333681176470588,0.04893332588235294,0,0,Jun
WCTI,ABC,2017-06-23,Fri,0.055665779664842964,0.19760309505263157,0.10613527673684212,1,0,Jun
WCYB,NBC,2017-06-23,Fri,0.14134892566268006,0.1822188660714286,0.20234156190476194,1,0,Jun
WEMT,FOX,2017-06-23,Fri,-0.09786494597096329,0.14009925476190477,0.25450116142857143,1,0,Jun
WITN,NBC,2017-06-23,Fri,0.11514934279351319,0.1523301592682927,0.09838529304878049,0,0,Jun
WJHL,CBS,2017-06-23,Fri,0.08781585008879078,0.1592711867032967,0.20142256263736263,0,0,Jun
WNCT,CBS,2017-06-23,Fri,0.2454537248795923,0.14147393310344827,0.16943097252873562,0,0,Jun
WYDO,FOX,2017-06-23,Fri,0.1350084236831477,0.11451740708333334,0.11859315958333333,1,0,Jun
KAEF,ABC,2017-06-26,Mon,-0.014420941510667173,0.14693440242857142,0.18769154957142856,1,0,Jun
KBVU,FOX,2017-06-26,Mon,NA,0.09574132500000002,0.07315817499999999,1,0,Jun
KBZK,CBS,2017-06-26,Mon,0.07478278208780358,0.2098286309859155,0.089427418028169,0,0,Jun
KCVU,FOX,2017-06-26,Mon,-0.0018858933050648877,0.1480817975,0.20386469750000002,1,0,Jun
KECI,NBC,2017-06-26,Mon,0.055569103457287446,0.12482585231707317,0.11229203426829268,1,0,Jun
KHSL,CBS,2017-06-26,Mon,0.0480013203636775,0.16662581463768117,0.290110518115942,0,0,Jun
KNVN,NBC,2017-06-26,Mon,0.029017272987797587,0.16242011586956523,0.2782021438043478,0,0,Jun
KPAX,CBS,2017-06-26,Mon,0.09286865941943516,0.20298247393442623,0.15126830360655738,0,0,Jun
KRBC,NBC,2017-06-26,Mon,0.23251443624723417,0.09637865278688525,0.1558284080327869,0,0,Jun
KRCR,ABC,2017-06-26,Mon,-0.10428855066556961,0.1834445176344086,0.1859582277419355,1,0,Jun
KTAB,CBS,2017-06-26,Mon,0.011476182568831499,0.12310110184210526,0.13574041815789473,0,0,Jun
KTMF,ABC,2017-06-26,Mon,-0.07778251542202508,0.11515018363636365,0.13446950272727273,0,0,Jun
KTVM,NBC,2017-06-26,Mon,0.019209262012324885,0.156470425375,0.11298718325,1,0,Jun
KTXS,ABC,2017-06-26,Mon,-0.018002338732498888,0.10945123439393939,0.08344371287878788,1,0,Jun
KWYB,ABC,2017-06-26,Mon,-0.01642424779618405,0.11144848545454546,0.13856866954545455,0,0,Jun
KXVA,FOX,2017-06-26,Mon,NA,0.017139474615384613,0.06738608538461538,0,0,Jun
WCTI,ABC,2017-06-26,Mon,0.04546038225853092,0.17768716501063833,0.11396204482978724,1,0,Jun
WCYB,NBC,2017-06-26,Mon,0.07923500796805827,0.14124298537634408,0.13127959569892472,1,0,Jun
WEMT,FOX,2017-06-26,Mon,0.17888911649775827,0.23032918000000002,0.1963073252631579,1,0,Jun
WITN,NBC,2017-06-26,Mon,0.033326939553031815,0.1382240681707317,0.08267997975609756,0,0,Jun
WJHL,CBS,2017-06-26,Mon,0.10634775201679159,0.18344893242990654,0.19429155074766358,0,0,Jun
WNCT,CBS,2017-06-26,Mon,0.02256611780230543,0.2293836913636364,0.15510035022727273,0,0,Jun
WYDO,FOX,2017-06-26,Mon,0.07923518616930564,0.141850892,0.14703468170833334,1,0,Jun
KAEF,ABC,2017-06-27,Tue,-0.011651852033927872,0.16239600357142858,0.20690946500000001,1,0,Jun
KBVU,FOX,2017-06-27,Tue,NA,0.0600925125,0.27946603583333335,1,0,Jun
KBZK,CBS,2017-06-27,Tue,0.055687336724664784,0.21480493014492752,0.0970750284057971,0,0,Jun
KCVU,FOX,2017-06-27,Tue,NA,0.03135487454545455,0.26081106,1,0,Jun
KECI,NBC,2017-06-27,Tue,-0.003623302588180793,0.1771166074025974,0.09318487506493506,1,0,Jun
KHSL,CBS,2017-06-27,Tue,-0.07347507833625935,0.17025705411764708,0.25924311323529414,0,0,Jun
KNVN,NBC,2017-06-27,Tue,-0.017533891357461927,0.18019953239130435,0.2622649188043478,0,0,Jun
KPAX,CBS,2017-06-27,Tue,-0.13436220905217,0.21938164656249998,0.12028587828125,0,0,Jun
KRBC,NBC,2017-06-27,Tue,0.07969777963798003,0.09672861016393443,0.13853068819672132,0,0,Jun
KRCR,ABC,2017-06-27,Tue,0.014029837527275,0.20600981483870967,0.19126104258064516,1,0,Jun
KTAB,CBS,2017-06-27,Tue,8.533722560164576e-4,0.09024047051948052,0.15804495623376624,0,0,Jun
KTMF,ABC,2017-06-27,Tue,0.18153786084643858,0.1498303922727273,0.19001609227272728,0,0,Jun
KTVM,NBC,2017-06-27,Tue,0.019256118849675503,0.19698762613333332,0.09984407000000001,1,0,Jun
KTXS,ABC,2017-06-27,Tue,-0.030718802343670904,0.1286710082857143,0.10048584014285714,1,0,Jun
KWYB,ABC,2017-06-27,Tue,0.18047005774132668,0.14664931043478258,0.18169798434782608,0,0,Jun
KXVA,FOX,2017-06-27,Tue,NA,0.01029372588235294,0.11829381176470588,0,0,Jun
WCTI,ABC,2017-06-27,Tue,-0.030768355889829162,0.18742213189473683,0.11874373884210526,1,0,Jun
WCYB,NBC,2017-06-27,Tue,0.05608388356825525,0.22242700739130433,0.18194169010869565,1,0,Jun
WEMT,FOX,2017-06-27,Tue,0.045684539000803354,0.1637650095652174,0.1707962647826087,1,0,Jun
WITN,NBC,2017-06-27,Tue,-0.023292592322224557,0.15522381170731708,0.10813617560975611,0,0,Jun
WJHL,CBS,2017-06-27,Tue,-0.0038785897252131287,0.1658960221904762,0.21030849961904763,0,0,Jun
WNCT,CBS,2017-06-27,Tue,-0.12960266766483655,0.18145955912087913,0.12501983604395606,0,0,Jun
WYDO,FOX,2017-06-27,Tue,-0.05884763689924906,0.1471524010638298,0.12271119680851064,1,0,Jun
KAEF,ABC,2017-06-28,Wed,-0.0362033846680413,0.12395438246376811,0.2410777098550725,1,0,Jun
KBVU,FOX,2017-06-28,Wed,NA,0.02251194,0.3163796109090909,1,0,Jun
KBZK,CBS,2017-06-28,Wed,0.051572684221333764,0.2592558091549296,0.06985497211267605,0,0,Jun
KCVU,FOX,2017-06-28,Wed,0.08842543008067678,0.18833751545454547,0.26115843818181816,1,0,Jun
KECI,NBC,2017-06-28,Wed,0.04403396286322644,0.17642408012500002,0.100197205875,1,0,Jun
KHSL,CBS,2017-06-28,Wed,0.18815071712461015,0.16310795797101452,0.3135099669565217,0,0,Jun
KNVN,NBC,2017-06-28,Wed,0.15923850385069255,0.1721065582795699,0.3044762640860215,0,0,Jun
KPAX,CBS,2017-06-28,Wed,0.059964853785884446,0.20800394819672133,0.15116929918032787,0,0,Jun
